,algo_volatility,algorithm_period_return,alpha,amount,benchmark_period_return,benchmark_volatility,beta,brick_size,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,num_created_bars,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,rebuilding_status,renko_price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2018-08-12 23:59:00+00:00,0.407731303611469,2.2374344715931813,1.193516647347703,-635.0875673525632,0.1535817406847253,0.7024892897444887,0.1294663845551837,0.0008646674574518386,31.890414340484853,64.34465285645985,-31.97030814052803,-31.97030814052803,2.2364344715931814,0.9875198531754389,0.0741411586241517,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.9875198531754389,-3,"[{'id': 'f31b86a50173464aa968ea3bbffc3159', 'dt': Timestamp('2018-08-12 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-11 23:59:00+0000', tz='UTC'), 'amount': -635.0875673525632, 'filled': -635.0875673525632, 'commission': 0.06390864597291554, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': 'ce109aacfff44ec8ae20c69774860c86', 'dt': Timestamp('2018-08-12 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-12 23:59:00+0000', tz='UTC'), 'amount': 105.42453618052548, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-12 23:59:00+00:00,2018-08,2018-08-12 00:00:00+00:00,-0.07989380004318036,32.37434471593181,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -635.0875673525632, 'cost_basis': 0.05021420034000001, 'last_sale_price': 0.05034}]","2018-08-12 00:00:00+00:00    0.05102
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.051694660340385286,-0.002461737008676205,3.049442755977254,-31.97030814052803,-31.97030814052803,1,6.459320119005237,32.45423851597499,0.0,0.0,255,"[{'amount': -635.0875673525632, 'dt': Timestamp('2018-08-12 23:59:00+0000', tz='UTC'), 'price': 0.050314830000000005, 'order_id': 'f31b86a50173464aa968ea3bbffc3159', 'commission': 0.06390864597291554, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-13 23:59:00+00:00,0.4169569610323587,2.5499706827523045,1.3022565687836987,-529.6630311720377,0.0403776525046986,0.7080486667203327,0.10901600376571642,0.0008646674574518386,-4.798244413726289,59.54640844273356,-24.046701615210512,-24.046701615210512,2.5489706827523047,0.6773774705251093,0.08765084412525724,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6773774705251093,-1,"[{'id': 'ce109aacfff44ec8ae20c69774860c86', 'dt': Timestamp('2018-08-13 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-12 23:59:00+0000', tz='UTC'), 'amount': 105.42453618052548, 'filled': 105.42453618052548, 'commission': 0.00957733415913431, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': 'd0a33d9bcfc1463fb1658dc57d4fac7c', 'dt': Timestamp('2018-08-13 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 23:59:00+0000', tz='UTC'), 'amount': 87.92406317455828, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-13 23:59:00+00:00,2018-08,2018-08-13 00:00:00+00:00,3.1253621115912296,35.49970682752304,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -529.6630311720377, 'cost_basis': 0.05019611840187051, 'last_sale_price': 0.0454}]","2018-08-13 00:00:00+00:00    0.0504
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.050829992882933446,0.09653823541494573,3.198234761823775,-24.046701615210512,-24.046701615210512,1,6.941346560069207,64.34465285645985,-31.97030814052803,-31.97030814052803,256,"[{'amount': 105.42453618052548, 'dt': Timestamp('2018-08-13 23:59:00+0000', tz='UTC'), 'price': 0.0454227, 'order_id': 'ce109aacfff44ec8ae20c69774860c86', 'commission': 0.00957733415913431, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-14 23:59:00+00:00,0.4161430316404631,2.572393170933055,1.304436509071968,-441.7389679974794,0.03024886566753815,0.7067464357492258,0.10896883004070157,0.0008646674574518386,-3.962776210172328,55.58363223256123,-19.85970052323068,-19.85970052323068,2.5713931709330553,0.5559214670104082,0.0887905191911611,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.5559214670104082,-6,"[{'id': 'd0a33d9bcfc1463fb1658dc57d4fac7c', 'dt': Timestamp('2018-08-14 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 23:59:00+0000', tz='UTC'), 'amount': 87.92406317455828, 'filled': 87.92406317455828, 'commission': 0.007909732954435783, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': '6198e278475848229c65076c92a177eb', 'dt': Timestamp('2018-08-14 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-14 23:59:00+0000', tz='UTC'), 'amount': 73.32866868758157, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-14 23:59:00+00:00,2018-08,2018-08-14 00:00:00+00:00,0.22422488180750832,35.72393170933055,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -441.7389679974794, 'cost_basis': 0.050178212503755405, 'last_sale_price': 0.044958}]","2018-08-14 00:00:00+00:00    0.0454
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04564198813822241,0.00631624601569008,3.2069040912873032,-19.85970052323068,-19.85970052323068,1,6.960129774842776,59.54640844273356,-24.046701615210512,-24.046701615210512,257,"[{'amount': 87.92406317455828, 'dt': Timestamp('2018-08-14 23:59:00+0000', tz='UTC'), 'price': 0.044980479, 'order_id': 'd0a33d9bcfc1463fb1658dc57d4fac7c', 'commission': 0.007909732954435783, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-15 23:59:00+00:00,0.41535539844875186,2.5755901571935933,1.3004632984596503,-368.4102993098978,0.028163527201064076,0.7053768423990661,0.10899370233141356,0.0008646674574518386,-3.298265761488114,52.28536647107312,-16.52946489913719,-16.52946489913719,2.5745901571935934,0.46228634078439307,0.0888584837912342,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.46228634078439307,0,"[{'id': '6198e278475848229c65076c92a177eb', 'dt': Timestamp('2018-08-15 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-14 23:59:00+0000', tz='UTC'), 'amount': 73.32866868758157, 'filled': 73.32866868758157, 'commission': 0.00658336479338945, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-08-15 23:59:00+00:00,2018-08,2018-08-15 00:00:00+00:00,0.03196986260537926,35.75590157193593,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -368.4102993098978, 'cost_basis': 0.05016034284917267, 'last_sale_price': 0.044867000000000004}]","2018-08-15 00:00:00+00:00    0.044967
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04564198813822241,0.0008949144474215087,3.2026363403871723,-16.52946489913719,-16.52946489913719,1,6.951195721955366,55.58363223256123,-19.85970052323068,-19.85970052323068,258,"[{'amount': 73.32866868758157, 'dt': Timestamp('2018-08-15 23:59:00+0000', tz='UTC'), 'price': 0.0448894335, 'order_id': '6198e278475848229c65076c92a177eb', 'commission': 0.00658336479338945, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-16 23:59:00+00:00,0.41468551209266596,2.5559910976806064,1.288923150441488,-368.4102993098978,0.040354507539301254,0.7040887028917503,0.1087413619500604,0.0008646674574518386,0.0,52.28536647107312,-16.72545549426706,-16.72545549426706,2.5549910976806065,0.470345820189939,0.08723147607114762,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.470345820189939,0,[],2018-08-16 23:59:00+00:00,2018-08,2018-08-16 00:00:00+00:00,-0.19599059512987083,35.55991097680606,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -368.4102993098978, 'cost_basis': 0.05016034284917267, 'last_sale_price': 0.04539899}]","2018-08-16 00:00:00+00:00    0.044882
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04564198813822241,-0.005481349553878955,3.182563696513823,-16.72545549426706,-16.72545549426706,1,6.907073636571387,52.28536647107312,-16.52946489913719,-16.52946489913719,259,[],0.001
2018-08-17 23:59:00+00:00,0.4152750691605839,2.4519520291554917,1.2507307734455126,-368.4102993098978,0.10506874742197247,0.7052961446863744,0.10384584257706093,0.0008646674574518386,0.0,52.28536647107312,-17.76584617951821,-17.76584617951821,2.450952029155492,0.5146608651993512,0.07896251491922442,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.5146608651993512,0,[],2018-08-17 23:59:00+00:00,2018-08,2018-08-17 00:00:00+00:00,-1.0403906852511469,34.51952029155491,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -368.4102993098978, 'cost_basis': 0.05016034284917267, 'last_sale_price': 0.04822299}]","2018-08-17 00:00:00+00:00    0.045399
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04564198813822241,-0.02925740410120097,3.0975369429687905,-17.76584617951821,-17.76584617951821,1,6.669438913813314,52.28536647107312,-16.72545549426706,-16.72545549426706,260,[],0.001
2018-08-18 23:59:00+00:00,0.4148525120964683,2.5316756495158534,1.2733465729862505,-368.4102993098978,0.0554791695311434,0.7054029862570959,0.10180109437805526,0.0008646674574518386,0.0,52.28536647107312,-16.968609975914585,-16.968609975914585,2.5306756495158536,0.4804690934242719,0.08401854335808319,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.4804690934242719,2,"[{'id': '68910e129a744e0aa8841bbd881c31b1', 'dt': Timestamp('2018-08-18 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-18 23:59:00+0000', tz='UTC'), 'amount': 368.4102993098978, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-18 23:59:00+00:00,2018-08,2018-08-18 00:00:00+00:00,0.7972362036036174,35.31675649515853,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -368.4102993098978, 'cost_basis': 0.05016034284917267, 'last_sale_price': 0.046059}]","2018-08-18 00:00:00+00:00    0.04827
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04823599051057793,0.02309522834819517,3.1425632108777095,-16.968609975914585,-16.968609975914585,1,6.772488420844209,52.28536647107312,-17.76584617951821,-17.76584617951821,261,[],0.001
2018-08-19 23:59:00+00:00,0.4141279994713142,2.5223353921227063,1.2656577977908545,0.0,0.05864132178376735,0.7040525872448162,0.10177294563346093,0.0012138187702176925,-17.06201254984606,35.22335392122706,0.0,0.0,2.5213353921227064,0.0,0.08339790189236412,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,0.0,0,"[{'id': '68910e129a744e0aa8841bbd881c31b1', 'dt': Timestamp('2018-08-19 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-18 23:59:00+0000', tz='UTC'), 'amount': 368.4102993098978, 'filled': 368.4102993098978, 'commission': 0.034055913273145826, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': 'e96950234d384f5096ae1765f24ee255', 'dt': Timestamp('2018-08-19 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-19 23:59:00+0000', tz='UTC'), 'amount': 762.4599334551248, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-19 23:59:00+00:00,2018-08,2018-08-19 00:00:00+00:00,-0.09340257393147056,35.22335392122706,[],0.046024,1,0.04748626860847614,-0.002644709854492862,3.129903127185672,0.0,0.0,0,6.745697107769103,52.28536647107312,-16.968609975914585,-16.968609975914585,262,"[{'amount': 368.4102993098978, 'dt': Timestamp('2018-08-19 23:59:00+0000', tz='UTC'), 'price': 0.046220088495, 'order_id': '68910e129a744e0aa8841bbd881c31b1', 'commission': 0.034055913273145826, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-20 23:59:00+00:00,0.41340189640834935,2.5140797967301483,1.26470113662716,762.4599334551248,-0.007905953526741949,0.7054991552296446,0.10189238875660614,0.0012138187702176925,-33.091733852998296,2.131620068228763,33.00917789907272,33.00917789907272,2.5130797967301484,0.9393405900966667,0.0878647024917534,33.00917789907272,33.00917789907272,1,-0.1612324187244507,1.2203494948157596,0.9393405900966667,0,"[{'id': 'e96950234d384f5096ae1765f24ee255', 'dt': Timestamp('2018-08-20 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-19 23:59:00+0000', tz='UTC'), 'amount': 762.4599334551248, 'filled': 762.4599334551248, 'commission': 0.0660513649760445, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-08-20 23:59:00+00:00,2018-08,2018-08-20 00:00:00+00:00,-0.0825559539255778,35.14079796730148,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 762.4599334551248, 'cost_basis': 0.043401275792999995, 'last_sale_price': 0.043293}]","2018-08-20 00:00:00+00:00    0.046171
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04748626860847614,-0.002343784584233648,3.1180464656404197,0.0,0.0,0,6.720669665722868,35.22335392122706,0.0,0.0,263,"[{'amount': 762.4599334551248, 'dt': Timestamp('2018-08-20 23:59:00+0000', tz='UTC'), 'price': 0.0433146465, 'order_id': 'e96950234d384f5096ae1765f24ee255', 'commission': 0.0660513649760445, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-08-21 23:59:00+00:00,0.4126230212565615,2.5229243319582273,1.262054704052092,762.4599334551248,-0.00524771987717032,0.7041586599248163,0.10188313234692911,0.0012138187702176925,0.0,2.131620068228763,33.09762325135351,33.09762325135351,2.5219243319582274,0.9394928795690626,0.08768437734112332,33.09762325135351,33.09762325135351,1,-0.1612324187244507,1.2203494948157596,0.9394928795690626,-2,"[{'id': '72128e1723c0480fbd12b8e7fccb81f8', 'dt': Timestamp('2018-08-21 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-21 23:59:00+0000', tz='UTC'), 'amount': -762.4599334551248, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-21 23:59:00+00:00,2018-08,2018-08-21 00:00:00+00:00,0.08844535228079309,35.229243319582274,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 762.4599334551248, 'cost_basis': 0.043401275792999995, 'last_sale_price': 0.043409}]","2018-08-21 00:00:00+00:00    0.043229
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04384481229782306,0.002516885141967792,3.1179215343696263,0.0,0.0,0,6.720478986896586,2.131620068228763,33.00917789907272,33.00917789907272,264,[],0.001
2018-08-22 23:59:00+00:00,0.4126164940451856,2.4495497667631447,1.2391877966977047,0.0,-0.024863650946421956,0.7031128136466018,0.10283060115385344,0.0010791364357577806,32.363877599402684,34.49549766763145,0.0,0.0,2.448549766763145,0.0,0.08742887196800751,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,0.0,0,"[{'id': '72128e1723c0480fbd12b8e7fccb81f8', 'dt': Timestamp('2018-08-22 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-21 23:59:00+0000', tz='UTC'), 'amount': -762.4599334551248, 'filled': -762.4599334551248, 'commission': 0.06485747013908354, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': '0644103bf0bd4dcaa4f7c74dd0cb9efe', 'dt': Timestamp('2018-08-22 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-22 23:59:00+0000', tz='UTC'), 'amount': -810.6478431046331, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-08-22 23:59:00+00:00,2018-08,2018-08-22 00:00:00+00:00,-0.7337456519508265,34.49549766763145,[],0.043409,1,0.043268089899391106,-0.020827743738196385,3.0582039267332526,0.0,0.0,0,6.567132494749419,2.131620068228763,33.09762325135351,33.09762325135351,265,"[{'amount': -762.4599334551248, 'dt': Timestamp('2018-08-22 23:59:00+0000', tz='UTC'), 'price': 0.0425317235, 'order_id': '72128e1723c0480fbd12b8e7fccb81f8', 'commission': 0.06485747013908354, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
